lom_id,intuitiveness,fluidity,speed
2149ae5cc75fddb0767c74579d14378450ffba351fa05b0b48ec5237a8b02ac0,"[0.118, 0.28, 4.038]",[0.854],"[2, 1, 1]"
71538d16bb2427f577c3415204e899989925eaf2120a08b5f59483d2aca3d575,"[0.874, 1.099]",[],"[1, 1]"
fab59c7828639269cac4bdae5874951f500d7e1da23e3bd5b0d399897d8951d5,[14.846],[],[1]
1b9e8648f96a3ee178f22b2b0a237f721fb8853031309d70a7122869e788e783,[12.283],[],[1]
f7cfdaf5036c0c4fd9ea5fa3c38ea1629ba8b91c92da5fc5ffe971765b9b77d0,[1.59],[],[1]
3b3596ec8e43a5591290b0e142c730d9139b34972394e065a9df458fec1959d0,[2.729],[],[1]
f57fc0de0c324714a269519db0969c489523abdbbdc74efebeba56b4c110de31,[1.011],[],[1]
805d409e0f3d8baaf52f641cb889fbb9b832ae0cd49b7099a7a99be61286b14c,[0.196],[],[1]
fb655f01424e3528ad9496ad10cdccf17ee78b3a2bd84e62656cab363487d859,"[0.515, 0.991]",[],"[1, 1]"
698f446542a393a2e90046c07e0d2cb2220e8f4dfe2984b5695f7c34e2013bb5,[2.642],[],[1]
c11ade14ce33fe984408bf5448a869f6816b8adc001a9fe541c140fa88f1bd9e,[0.111],[1.237],[2]
09784189889f274c797f15213be1084e763b09b47459fb8ec5403d0607fd44fa,[1.071],[],[1]
38081e072aefb405c363fa0423674339032b192f5ae970b7c9052478a7646f0b,[1.107],[],[1]
53fb4de3934ad16988c45fabd8b621b638de3e4b8b87d2d201e75f5d2cba25c4,[0.533],[],[1]
2fd744967a33c2f6f979c57a6e59399919efe2b6669bd7e360ee5c26caa822c0,[2.133],[],[1]
560fde9edf1e8352304c242c2078dac9a4258e82c2182cdc6cf526299253d68e,[1.377],[],[1]
e40c9b6d0f814e44167bab897fa930b1eee78c4697a1c91f0e4980f3461e1b15,[1.523],[],[1]
6838a7567f5952c6f390883f829b11cfb4d2918bc017242b81cf01d32dc686ef,[1.225],[],[1]
0cf50a5c91527d17ab9f58e64f20e537cc78cacc8f5a358a1fafd6a645845665,[18.755],[],[1]
369a5a857b74f7a92de476e5e7e32001f0963021c5a4211b6cf047aa6566d99a,[1.975],[],[1]
a73aea2a03b52d112447d095396dd2555e3cd306295b9c0c2f05db73acc23180,"[1.399, 1.472]",[],"[1, 1]"
c97daee3df310bf39685c1b472fc23d3f93d5fa337affe337fc07228f06752ba,[1.516],[],[1]
6610c36b961ae8e804058ecbbc52d019849994a39cd397f0b43ace19c23966e5,[1.806],[],[1]
377cf336f2b1792b0404de87c60ea1fb29504845d10d22322d354a87a60b169b,[1.626],[],[1]
21995a7e5643d7f9f3eb3bb0950563b759a0b84e73f8f52f9d06dc235756963a,[5.821],[],[1]
f528005fa57107f8ced74dffc89555a9bcf8347c0d662a028a38d15e07384ce5,[1.721],[],[1]
dccafbe69c11a54d24805088b2ea9fd7e9d3b6ba0363883ce2c1ab22e4e59114,[0.672],[],[1]
bdaed24591c9250094466417c011633b80c3863ad09f639265baac59c9b0fbdf,[1.762],[],[1]
9d50af44e3fb06b32de78672a71305bc31daff6c19e7b76b9f7d486b91592402,[1.126],[],[1]
b810cb04a9b3d39d7d767c9b7d404d79b86f091ec73c22cc877a85c72c3f14d2,[3.731],[],[1]
b2371193340e35555fc778d4fd0e2b06847132612bfa504b21a6d52adad9bdd8,[1.096],[],[1]
89614827fd39a10fa3b162f97b236d13e7513d4bc78cdf337db99db8a21db093,[1.638],[],[1]
90070edaedc4fc25145489e02fbe877dba8ce554ca93d9b71ee03f3d51511f7f,[0.646],[],[1]
0ea20ea9da08333e17909d2ee3f8c937460fefce3b2ee7510712a19c7b45b1e3,[0.999],[],[1]
50fa681f76e7a2279e05c32b09a8e52b084fe6860ada8302116e81807e4750c6,"[2.38, 0.637]",[10.828],"[1, 2]"
aaa1feb3f5f27e05b0ca832f20293a606e98b3b4c9d1225df94cb79109759590,[0.365],[1.219],[2]
5da131f03185739b03e283d78dfd7af97492ab5693828b14854cd181aac67d36,[0.935],[],[1]
4ebf7d4c2630ee965f765577afae2c9e929d2319b654956136b1d34573dc855e,[0.71],[],[1]
bfe81aaa5a0ce8784036aac021de9e785df1b07d34b17d561bd523c01065cf90,[1.561],[],[1]
553e6a6f7f4abbb74533706da93b68942d5e7d3decb2bfd0ceed7d7796ee7469,[1.163],[],[1]
d4511fbe6aacff25160ba9a037e654670c8d10546427d86ae415d5c58cbbd7c2,[13.514],[],[1]
4549335d21402ed9315cbd3b837062f7b816b291b6e349ca3233292a594d9acf,[3.85],[],[1]
19ec48e63039af11f25f541755660ce349aea675e2a3099fe8ec037d38f6f1f7,[0.681],[],[1]
041eda4b2f39ec9d4b53fa5949b4eb8e60ef8b8c4559223108bf525a24660dc5,[2.415],[],[1]
401c9c28e127b9ca0e187ffd6f88db160bd2ded2f5ba6c0730c138c1a48204e0,[2.662],[],[1]
85a56ada38d0aeb247aca8f778e117eb499df85c573d1db0cc59bd0605c0302a,[1.057],[],[1]
1c8dcd7914f8615f90a6359fefae624999d1f45348583341d3f5dd6a56ba12a7,[2.43],[],[1]
09f3867115c2b22974d597585f4a9afc524535caa9e6544dbd34086b409c0094,[11.789],[],[1]
6935a792ecc87e82ef11dda78b105cbeaa4ae99354413f9d22fb000e72f00ace,[10.401],[],[1]
e412d357921a471a221bce175e5aff05dafd75d280f09be85459470fdd1e1c59,[0.733],[0.31399999999999995],[2]
b8f7c7e6194d9d47a258e47569fe2a7a2f13d01aab67f7958dca847bd8170f74,[14.611],[],[1]
6986142daf9865f961725a418831c0c4cf66c87d57990f09c5b731ee4f654325,"[0.998, 0.463]",[],"[1, 1]"
2ab698d507c0a4c13c9157d0072890714e706c16d414eb33f9a037e181e47331,[3.927],[],[1]
fa5a0cb8cef46b70699a22f0a1c1f746c9a38b40202a4be5345b09102bc1b71c,[3.159],[],[1]
ca16a1b59636c364a59ac292aaf9f6645d8022ccbe575afae62d4c9013b4736e,[3.444],[],[1]
019f6a3d4e4a079e71bbb5d8accc498bc7a57850150af3ef1a4a2eb9a9ca5288,[1.249],[],[1]
8768b0c2191681d6af1fda4f6b9e95ab1cd9acf0377a660e92f5449234c733e8,"[1.144, 1.177]",[],"[1, 1]"
91ae6b77e0cc321198cd0d1969c1c12e697a94fcb20327b934978ca441bfd1b6,[4.616],[],[1]
da8bd27ba1c7b949819504999abca476b7205f2c24f7842644c941232a9de5f5,[3.181],[],[1]
332c9b52e00ba945afd35adcc1402e9f001e51533e832221e30cb390050ea5e1,[2.763],[],[1]
9784741401f1db4cd1e85dedf8f74bfce62e500a0389079b9111e4a640f397f1,[3.834],[],[1]
3461b92faf57a3735a8bc8b43ea5d18d82b0f4e15cbb3af1859202545a992b27,[13.117],[],[1]
3d24e96809f343dd970da9320ec90946482450a9747bd616eadd8f947fa8f4d9,[5.463],[],[1]
81b0113cc8b97c6c4ba074048216bea9fda3e9f330346b3ab242688f46afd599,[7.497],[],[1]
262cd39e818f7de0295d5eecb85d2f729699df25784dfa24ad9d3a8654bcb6ae,[2.715],[],[1]
b655a4cf64ce3b4eea24e99f25916c68ea777750936c75bfb0cccabd1163e43c,[0.82],[],[1]
20112eeddff7185c83d4be7758e8be04fd8dbab353ddf9b258d135fbc4898ab1,[1.568],[],[1]
ae4dd2fe35ab30aded2f1f19ada611165244e5a66de645ebb960b57622711183,[2.376],[],[1]
027578e3295fe936532c02f808a6ad14704f11780ee8361fb44e7a4aa4b4b09b,[1.078],[],[1]
9b7282eb2e4e982f2092e8aebd820bd416d198dd6e9a2888188d7688686c2f61,[1.146],[],[1]
cc6c4fc2379bc8a777ef5617e18e54223089a4e494a51f801ba3c853d7dac1bb,[43.91],[],[1]
436de8791c0ef2696996f510b6285058316ad6a1b6011ec4964ecd0f64d7bd0c,[0.994],[],[1]
f3dcf9a0ac77fc867cdd8a19a96689ce8680a39ab6b8933097451d4857feff1b,[0.95],[],[1]
8f5290cb871f68313eb4d50fc5154ccaa5fde3b8b30f9b1f0eb533e0e06c5c31,[1.233],[],[1]
965400e4b0aa4abd5b7fb4fecc87b09a07c3a80719fdc6f57786e539eef7bd96,[1.647],[],[1]
00cd26791c4144d9a3627eb4214beacd7ffc33eec6c1312e4229c90cfe3f7c94,[2.123],[],[1]
a45825c1f91d899bf281ad1c1c3d30df771223900e9dde3b82436ac6119198c2,[0.786],[],[1]
fa656221faa0533f71dce9baf20edb89f7c2b916114ae5829b3eeb05787f4698,[0.577],[],[1]
095a5ce4d02199ad9f0ca614245b9a8191d4b2d9e932a8930ec6a6fd3e60e4b2,[1.905],[],[1]
db4bb74cd2e49543aeac504f1e12ede8ed43b72e927938f244a39999e3ae5a53,[2.274],[],[1]
dcf8b0edf380e30c0a262956f5a3a9bc52a3917ee6e8d25f9b604edddf57e528,[1.922],[],[1]
4951783ddba276d6e7fe79f07e675b4b4339680ac2d29167c7206698562b229d,[0.237],[],[1]
1edcfcdad2b28c97515345dad864ffe24f00253d864a0b43efd8136c22af7b40,[31.022],[],[1]
ccdd1cd84be6edf94c90560bbf8f96ee8f36cc90943e3751444a848046c5939d,[67.687],[],[1]
d8652faef0dd626aae075e0d852272a2819888888a416367544d1a5b7e4352ca,"[0.816, 1.342]",[],"[1, 1]"
50a50f8e5e03755fb7014fdfaaf639d75007f43f481f7128f03c47d80eef3bc8,[0.809],[],[1]
bd5ff069fd00725727c824ea9a71ef960bc1d39c48e6f9196e3800e8f009c3dc,"[0.69, 2.416]","[4.986000000000001, 3.1400000000000006]","[3, 1]"
060c1b0fe48d61318e666e8033cba56c8b0df403ea4799bf4afb50246b081005,[1.063],[],[1]
6954a6d7a0785d3ce8624ed1b4d8c5db237d0189007ef466839b65345fe626f2,"[1.823, 1.1]",[],"[1, 1]"
8d5f77818405b0b6d47ecf9c12bfc8137c484c66b07464dadd29dbacd744dd24,"[0.811, 1.22]",[],"[1, 1]"
ed1c9e31137c2573d6fc2933eeb058aea44e315e1bfb53e8ee19672ef9b0e9f3,[1.341],[],[1]
82e70c403113373f82c17da525763f07d25c2542cbf86738c37cd4f18c73a8c6,[0.953],[],[1]
510ac4b5ede9a48f7d1ca762fdaa50a017cf9d2aadaedd40c22473aa8d8200c6,[8.236],"[1.9699999999999989, 10.841999999999999, 2.2200000000000024, 0.7189999999999976, 2.9060000000000024, 2.1409999999999982]",[7]
6f3c59bfec90edbf87330c6588a991cef9b72194c037057e18504d30283f5b46,"[1.387, 0.876, 14.241]",[],"[1, 1, 1]"
aa67c0d37e309489afd93c19ea3b9733f9ae643498610782715742e94c8d5487,[1.606],[],[1]
f918515d831ba572b8482168bc37a381cead285409a5f5390039fb974963f0ec,[0.668],[0.4069999999999999],[2]
eaa17a8fab4fc53d25e113331c69a49a84db010d48c157bcaa28b12b2b179051,[2.853],[],[1]
37df2e4a7b3369423903af9fc0ed9b03a2322bb0a439b749da6395dbff3e96b3,[1.457],[],[1]
404b63b3c13d16030de645d1faaaca000acde9255f7bce3b02e4911130b425ca,[1.504],[],[1]
37a25855d7bfc949ecdcd0f7f41489da9bb4ba26197af346e0272e0f8461a3d9,[1.44],[],[1]
731ef730c0a95c7f8f56df329199d994ce0148ef07dd50bfca041c4e2bfeaddb,[13.279],[],[1]
5476d664ac2956485fbc91744f4d11ab5768030779e3a18fa78898a7f9791807,[1.927],[],[1]
868244aa3c3a97c2c53ad184d9deaf7398cb4c955da3ae56d7aa9c028cd3b964,[6.336],[],[1]
7f0f2585178c76f743f4b9735eb3d04f050316a7da2ffaa468d5f58bbe295906,[0.903],[],[1]
65de8d087bba9daa7379eb6506eab4567e9267fa2fc7b166d1e3ab9cc7dc8012,"[0.478, 3.133, 0.374, 2.02]","[0.796, 6.562]","[2, 1, 2, 1]"
c55f41a654569eefcff4ba0ce0202618e113dd77e595212237bee64144799c1d,[0.204],[],[1]
5d7d90c01328976a2fd1b2b4e57c0087a398fb0bae7d01a1fde45cc0813d1feb,[3.242],[],[1]
f21359abf3a7f67b08da8d631c71256ce9135f7ef4ea5a0b88f174311a747e58,[1.056],[],[1]
f0de828afe42a9a75e4820ed818f4f69ef447a0ec07fda4a7f504835a0444e5d,[10.369],[0.875],[2]
26df182a1e173ccb80d79a0e177ab0530c554bf9867bb0d49e779ebd61ab6f57,[0.92],[],[1]
c90adc2a7d0e6be0cd211d60fc222656d239d99d23ce8357c7328a37ddca2f31,[1.349],[],[1]
0e9576b5beaa20608caa1a4e12de80e26d0541a1089a8d196c517f27c6b7d778,"[1.192, 0.639]",[12.75],"[1, 2]"
87d1497cad4de7c2dea1f8226df6fa353b3ad76b6b9d2eb18a5c10b0088056cd,"[0.245, 2.152]",[],"[1, 1]"
ca47c777f78a3b2cfec05e62890ee55546622ce922dbd5fb9154305be75ffddb,[7.652],[],[1]
68cbf766231f8519412ce204d97618951b9784db67f0217a03122839204d4114,[1.965],[],[1]
555dfaf8549209295cc894e3b059803cafbca8985ce141d3f70118542ab367a8,[1.518],[],[1]
5dcc77e02222a8ff6ba1e164b74b98ee7b4ed9eeadbceee5c42098b7dff55d22,"[1.207, 1.928]",[],"[1, 1]"
655fdece13b8480dbae7db36d6c2b1638e4affb8b816d0445fe5b80d3458f632,[64.89],[],[1]
3f2b90df0353fda84a2f52f94f945c435522c5d352dfb016bc7bd7a99934ac74,[28.867],[],[1]
c0063e28b9ff1c855b35432e7599fab5c56555bb71f855236fdca187967fabdc,[3.68],[],[1]
04244f22138b4a8c7bd0cf17c783098c086125bbdb670342fd7b7e6ec91f816c,[0.962],[],[1]
ab4e314ea7cacade8091c207d28928b698a46871de5bc89250d9b34af1a7fb4b,[1.178],[],[1]
cfc264c1368d729be08bf465b24cfa0890ea12e9f1cc6d21ad0ac74c19aa1ee6,[11.819],[],[1]
a8fd045443218eaab5e1eaec78f7e56faf19e33ef5e213f7390883010c533272,[0.582],[],[1]
72951bfabc0184b577c1fbae40cde7c907f52d30b886a9395357e8697133fd2d,"[12.651, 11.162]",[],"[1, 1]"
a372f48a7c59ecc59b2ed703c22abd5759ab759022023e0649badc82700823fb,[0.958],[0.595],[2]
e366dc83819e698af5780c4b1343293f707c479b0f050db12dffe702b92127a6,[0.413],[],[1]
48ea271fd50305f4735e71a2a478dcdb1e3169ed2a38f093a234779e0e5fc41d,[2.468],[],[1]
800a90979e74240621b51ef174f50061af331c65faf6bd858eb122b17243f488,[1.048],[],[1]
0d0fbc6601e2e51a5c7bb6f64309c474a800b592f63d7600c780989a03d0db0d,[0.984],[],[1]
1238fd602b07cf8cf18540228373ff0cff0801ffcf90c8170a3cc798a3c456d8,[0.785],[],[1]
6baa5586dc8a0096cfe9c1445e502880d0fa480a0543c8ee9329dcc7c0f6a7fa,[1.931],[],[1]
8bf6689d65e3dab0426d946d481972a78ac9818ea7cf734a990bcbff5131f07b,[0.739],[],[1]
506318b0e297484a3af7a6b4cca69238ff67715358e4d1f4725b4165664f75ce,[25.303],[],[1]
d25b5045222a9c120bb96b2714cf276e8cb986a66b2135353f42ad1df0cd11f9,[0.505],[],[1]
fc2e7222c122579ac7bba6c4f70e07b9bc8c8b038b696f29ad40b9a3e4bd8b66,[0.416],[],[1]
068670d81a3e14f6790b48c77c3c13573df93cfc807b78a93e252493ee29a176,[18.691],[0.4220000000000006],[2]
e9b1a76b833b352e40547a8894b896fae8c6e7651ed5e01c10987c067372aed7,[9.823],[],[1]
cddaf85bd161d22799ac022158774aa1365cbf030e997b22181301c42d812509,[0.862],[0.7040000000000001],[2]
a8199ca773bd0c414e72ff69a090281c0c6ddc9002e1f10925a17f8f60ae742a,[0.621],[],[1]
23a0cfe9e6464b01f3a303ee8413732dd433ee5bb4ed8377385206b575189a75,[3.034],[],[1]
b090e5b25aa477e2acbfc7868be761dc793c1d2459fa600dbc461df8f3f6f2cb,[0.747],[],[1]
a54e41c3633fc138fe44e6b5861d7a7331a5a5fbed5e07177efa3c8337c56135,[1.383],[],[1]
23e57f2be28b4825a92cac2ac264235b08880e9d8bffda9ebfb3400aedef837a,"[0.657, 1.54]",[17.563],"[2, 1]"
e9cc7423dc934dcda17e2998c1c375d655c7201505424f9ac4a948d6548fa5fa,[0.65],[],[1]
fc98d64f00585feab7ebc865852886c15cc62a30b9f8e9f47d831d9ab1b19865,[2.393],[],[1]
7b04ada461c2c6a365c2a53f915dc74563f172bcea81ad262944e4bac76237a5,[2.413],[],[1]
d08a637f77d1c2fca1c1735ee8e4f594cc490ce53086aca7de0de9ce3d54a307,[0.916],[],[1]
86d6f320fbc148c291ea334fa1e7481e9d8ce0f8b9bbb250236293741b9aea7c,"[0.331, 0.448]",[],"[1, 1]"
31531701c26daf687ba631782e2167d6dd3111d9daad923732125b289000d35b,[1.206],"[8.375, 2.375, 7.859999999999999]",[4]
46f380cefaec941a578088eee1e7ad9316fca9d8fbf7f8163c080a2a1795ca72,[0.91],[],[1]
8a3520551fbf1c94accd43a835063adc4f7db3bb4ff8864569b28f7720c57f4b,"[1.352, 1.756]",[],"[1, 1]"
1c746351f9199c4f65284f25ef99eca3a1ae044760efb6de460475c2ac770a3f,[0.577],[],[1]
65f0745dbf682968ae6d5531b34986b70aa9b3c320cf845b7ec6731f4ff69779,"[0.535, 0.533]",[0.5790000000000001],"[1, 2]"
7d4bba33d73e504337484a49227ff6e188f067fb3c078e69ee7dcf13865e2ed6,"[1.721, 1.888]",[],"[1, 1]"
329f74e418ace3c2c2ad68fa647808ba51365b74517cf94a1de1fdf6d8461f2c,[0.478],[],[1]
eba0d2e2fe901a75138738f48aa257017a871c3fec871a40bbaa7363ff624a16,"[2.41, 72.072]",[17.03099999999999],"[1, 2]"
685d8ce943eb2dee64d5372a07c44cd7da6407c007ce7acbb23e96b0a889207e,[4.366],[],[1]
06609305fc3de3acbb7cde9d5bc857f015b6a2a209d76acf8defd9726dc8c696,[1.278],[],[1]
1666660df891b8f495a66ad7ae49b70083ce894eb30fca2b1fabf9c6fef08ef7,[1.05],[],[1]
be68d8e5c1716160f2d1d7e090f22fe2c25185a31993ce3406a7ee71a70ad221,[11.057],[],[1]
a4711c5cf12aaaafb4cf27414b082f9b8040a96f748fba242d036fa6497ab761,[0.87],[],[1]
17207857a1ebbf4ce358b2b178886e10d29a84fe032157784213c622dc91fb8b,[2.189],[],[1]
a1868e6b71c083d710c786a1608b4fcb9f2e9556a1382aba978ebc43f5ef1d2e,[0.825],[],[1]
acf9d11b89f6a1ca3fdf528fa2c789f7a2bc2c115c8208ae9bbff700442928e9,[0.966],[],[1]
62cb9d69af730dde7cbe5eb0264f6fd270bcc4ad2b1eeec78dfbee30a8176a3b,[56.295],[],[1]
23c7e6457df924a6514f0fa1f275a328bbef86196e15cf1bef7c397f5bb43fa3,[0.918],[],[1]
8bc2b1b9f72818c8fa89c6e13b2e52037bb7729dc3777f0676ce8540fad5f2af,[0.897],[],[1]
9ad759f131f1956959c00e6c961270d467cdf67b7a55c03132dd974e00a86fc1,[2.108],[],[1]
abfb12fa957cb1bdfd903ae07502cf170592ff7852b9e0f935c00fb0636b2fb3,[1.479],[],[1]
5dd93cd14d750a689bd5cd55b6692a6213ea186b9e82ded25e627f4b891a9716,[0.541],[],[1]
b1605228dcf1cd2acf52ce46dec7e98576b6cb49cd954a27e7feb400218314b0,[0.801],[],[1]
ddbb00ea5da483f10c798ff71020273782171527916354c274c2580c6689eded,[10.862],[],[1]
af21ca15107a1314ccda1f171edd473f28e65c0686dd331c19c750b0a6d1d088,[0.564],[],[1]
3bba3e3f2a9316e72b3c2998fd731479564e74e86bee0bad9331b46efa37bc69,[2.15],[],[1]
d7546f32246cd2693df2a4a1227c7a6d102a62703847c1a1f535d0ff78ccaec6,[4.249],[],[1]
27ffe715a7c0fdea8996b8d5266f4f0c3b95676675457ba50097639396f90aea,[0.766],[],[1]
0f31a72fbd1502626af98803c1ee0cefc8f0b8ab2fca73e55c14d8bd7815a9d1,[1.144],[],[1]
f922a628e9069216c1ad3be5f1a35669e4cd89c328a41d7eec41a43f5b63fb0b,[0.544],[2.469],[2]
f124f67118f091c4bac96b6ee26dc8a2e1eb72f2d4f36ab8a60a8ce811cb4e3b,[2.853],[],[1]
f6a3331886c52373aeccb9f682dc81914e6401ff347d45555e9653b7306e2dbe,[4.245],[],[1]
7ee60a21af817c6d739273ed24e879e6eb8dec785d69ba8c51ed0256b27c7997,[0.796],[],[1]
3f9308843358661efaa4978ff9baabdc6ebb714d21209a0b2bede2269a129cae,[5.036],[],[1]
b54597145a2530a4a954815392ead71b4e55ce3ca71879ddb97dc57307a2236c,"[0.973, 0.675]",[],"[1, 1]"
ba8baeee50e54b0a16f8b9c4a4412c9071be036bfa7d321284cef80b9419ef05,[31.465],[],[1]
87ad855c71bd46bb77b6c730ec9ff0fd224d050eb30edadcbe86c662ed8916a9,[2.337],[],[1]
9679e83f3fefd3700a64d7d997df305fe43bf23989f7cde234dbe60bc2e5239b,[1.111],[],[1]
fe7db12baa456b8026f8964ccb0d5ac91f6257190d7a773aa2c70638d5a20502,[0.627],[2.282],[2]
ee1189a5727c8c507e259a2452b5db5c0c08d081b81e2f25c856e07783a17a8e,[4.355],[],[1]
3aebe8be223371859b53104090783042e65e07bd8d4b98b003f28869ffae8f77,[21.782],[0.5159999999999982],[2]
36b90233fab4e1b78c12279791fd8e4b7bea0297a5a1e2c3d3f1376ea346cd48,[0.633],[],[1]
143f6584b996c7512f6c86893c92262653903e911e367da3c9824a9321d6821c,[1.748],[11.765],[2]
5c914844b24af66b116f6c8f1c1cd9415004c621aafe432eb04d091bec123b1e,[1.042],[],[1]
01a7d6aafe28f6eb7e16a6878c33018c457df6e8a41e6eaa7b015bba767d46f6,[3.569],[],[1]
d6714c293e6638111ecc623b421b04fd0cbc6979504d9a3e678600c9f162b07e,"[2.94, 17.014]","[6.156000000000002, 9.125, 0.3290000000000006, 0.5619999999999976]","[1, 5]"
db84bbfc69261d35782db700d156acd9f815176e41be5b09d32e88dcd918852e,[1.371],[],[1]
b310d21f47ae06f5927b7edf4b93efdfea1e28e9a75887208c1957e8f0989da6,"[0.69, 1.44, 0.49]",[2.064],"[2, 1, 1]"
2f777e444529219214dd869c0aa2cfb880e2278e75abc043a1cb6fb251604893,[0.742],[0.345],[2]
9cde2f60a2246d5f962a76dad06067f926e60e08d70891aa2ed0517b0f231303,[1.693],"[17.843, 3.8909999999999982, 3.9840000000000018]",[4]
a15887ba800bae491935a38f5b6f801ff2ab6547f6e82a88d7ecf1498fb8cfcb,[2.106],[],[1]
bbecb92df3114dc96dac80125d48869843e45b2d61d0053f4c9eabf21ca8ea3a,[5.155],[],[1]
be2fb52e5a65990fadad88ac5117c1673376d3acf9b680743b99a6d043928360,[1.674],[],[1]
95fecea96ad3b56f12a70051fbbb6537c26cfd26b69de85cd8ada0116769d036,[1.849],[],[1]
1c44e9a03c22ba20a74015da35aaf9318126407bde97d0f441919fb28767d2ec,[0.885],[],[1]
eb1a0c20f276498da383ed859a1dbbfa1469097712a7d2f22860074ad6bb08e2,[0.569],[],[1]
6adf2dba35410dc48fe16824481f62e41ec13b6aa66c12ffb2cffb4fde8627c7,[0.735],[],[1]
a94b9726b85863c9aedf0728955463fb80578b47a735d7c63c5075fdbb99c9f9,[3.376],[],[1]
4842289b3ed3238e1deb48e55c34c06d50d6eeb10bced0302add44eb5b0f2489,[0.563],[],[1]
10eee77a5c21b2ac086be131f145179d0dc76f1abb24bf6a176e5ce1ec18d792,"[2.464, 0.935]",[7.045999999999999],"[1, 2]"
b089f878ea59025e9c7cbf34ba179fee54dc853d326937bc0b647e1933039399,[0.23],[],[1]
ae327c20ece9776c4b8ca2fbc311a933b100ed80a891468d60915236bf9270fa,[0.931],[],[1]
a127f7e755c2817581fbd4c76f59ca8027fdec8a203ee042684d5f64c4c70693,[0.593],[],[1]
0ca5819d6ea40ea632eee352455dd261e7230243e7b09b383f948583b93e7be3,[1.803],[],[1]
75044d561ecba408ad62f6783e78570987735004bd767607a44361bc3f43e946,[1.473],[],[1]
8ced6e10c6c099251822c82639de6d5a672de0e3f0e06bfe9d50a5e916218ba7,"[0.215, 0.585]",[14.297],"[1, 2]"
6eddf3507bf19cca8bc937ff420e4bd6800e3ac4e4b5b112eabcdf81b3d2792f,[0.578],[2.0],[2]
d12bf4171920f74c0f87325e65dc2dd9f860c6ad2af9bdc4628b297a77b59d23,[0.889],[],[1]
26d8d8116747b5283f273a15fed735b4fccbdbdc6d6f55335eceacd1335105ab,[2.007],[],[1]
110158e5585709c9c4e60d1a262d3471057741eb165e3eb76ca0f731946e03c2,"[0.988, 1.4]",[],"[1, 1]"
a175df3698fd67738ad0e88b2c9f7721216615c326e8cb7be89fdf30af81596d,[0.526],[],[1]
f10f56b4c45bdd7b2da058bf7073317b22ec869aa322bec5362ab7966a9e49bf,[1.094],[],[1]
de451309468be6a345aa6b781b0a27db85446e993d3c4ad02669ac58c581c75e,[4.077],"[4.922000000000001, 10.312]",[3]
603901ce130fd3f2274e4882602e207e449096d134a4d6ef0d191bb4389b7cc4,[0.539],[3.828],[2]
e364ce64bff89d4fa28cbe01579ad5379b027db4c04d396a773fadbebf95a978,[1.523],[],[1]
cf062cb9fee25ffb165d29d6689e30236f9c448704bdcd2d489ab88414fe4677,[0.974],[],[1]
de80b1181e2de5ad38ed2b83d0e880fcd4ae22f43e796fe778aba6d69cabb475,[0.999],[],[1]
9661590134951d0a38d3e15958fa1a51c7f7cb48047d818893d1d0cf2ba7ed6b,[1.708],"[6.1419999999999995, 5.218, 7.625000000000002, 6.187999999999999, 13.015999999999998, 0.37400000000000233]",[7]
1cc6ad27a10847c765a8598616b1248ff8d4b98888bff2c5f37698bf79d05317,[11.228],[],[1]
ba636589d87a7ab878963a90340db250727a604717d9a58680972794c2659b7b,[4.928],[],[1]
ae87a19a189d65e6f9dac80aef4ff7fad532a08d6725994a4c0977ef38c93e81,[0.852],[],[1]
4e611a55d8260e333e73714bfb26012bff11261a55d264aad80df7065e27b08f,[0.869],[],[1]
279278ae4789269f83cf65ed64617873c0d23e3d4e68b27ee51e7e5181826e10,[0.929],[],[1]
63707becd33a886657e1df1a09c81fe1e6f1360801e06a3f1e60d76f33af821e,[1.317],[],[1]
0c0656d0efdb710ed1718b9e45bcde8b7f52e64a56e70b5a7eb59191aa5d7bad,[0.719],[],[1]
33b2f4810ffb4788c39a7bded901bd6f6cc00c531b848d575cbdb81c94e9a5f8,[19.366],"[5.797000000000001, 9.641000000000002, 13.811999999999998, 39.563, 0.5150000000000006]",[6]
ab44d2437c36d1e24605bfbda9f27677a1b40ed88d6c07a878e9a1ee1853ea5e,"[0.821, 0.412]",[],"[1, 1]"
e643c0c1b90b4fd780083b260e794e461d8ab3e7283587d68bc29af5cc0138f2,[2.043],[],[1]
ae4a5741cd16ce1912eca010881c6627536ac069c00b097e769e96c8c7a17a26,[0.829],[],[1]
a6ed7d10b58ce29b1cab3797bb676acaac2662013142df456644b58076684cc1,[1.932],[],[1]
ac145db8be8c14244501394e0ec15b06d33a8f30b164ed3f1cc297f60be53f6b,[0.751],[],[1]
dbe2516c70f4b6041dfa4566e668bf483559085e03a6c81b30e36cfd381738dc,"[59.675, 0.989]",[],"[1, 1]"
ec5d0ef9d7d7a1701c672b570b004d84b510e378ec126a0482221ca65df053ae,[11.529],[],[1]
6543dfe7995c79849a1d4aefb9e7abc54c2e452eabc2f061954a6c49f6c5dbbb,[3.083],[],[1]
45e52bddad4590ce03c350ef1540ebb9e0b2b0cb44c80cdbde5bca99a68f79b7,[1.199],[],[1]
e0e737c38e1d71d054bcfaf7b83c6c09b99d45983c13c5ff5238a8ac7cf68012,[0.191],[],[1]
69709953a6c872806491de635d90126e306f042b3d37bed530a10dfe5d01d31c,[5.458],"[0.35999999999999943, 3.4990000000000006]",[3]
